item,itemLabel,startDate,endDate,psid
Q16491799,António José Fernandes de Sousa,1994-06-01,2000-02-01,Q16491799-8066F21D-DB49-46B2-B2E6-7567AA70FF48
Q21568721,Mário Centeno,2020-07-20,,Q21568721-3ebd8844-4d7d-f8a7-9457-a1ed27f562e8
Q524996,Carlos Costa,2010-06-07,2020-07-20,Q524996-89CE1406-FEBA-4275-BAA4-F2797DBC56E1
Q529992,Vítor Constâncio,2000-02-09,2010-05-31,Q529992-A69AE744-E891-42A3-B4D8-375685243A0D
Q529992,Vítor Constâncio,1985-01-01,1986-01-01,Q529992-f0eb9c8d-432b-414e-28e5-021f39e0247e
Q7689030,Tavares Moreira,1986-01-01,1992-01-01,Q7689030-E6C556F4-2BEC-41C9-85AF-09FD015239BA
